datetime,year,month,day,hour,lunYear,lunMonth,lunDay,temperature,precipitationform,precipitationprob,humidity,windspeed,winddirection,cloud,precipitation,snow,sunrise,sunset,sunshine
2020-08-31 16:00:00,2020.0,8.0,31.0,16.0,2020.0,7.0,13.0,29.33333333333333,0.0,30.0,68.33333333333333,2.566666666666667,94.66666666666669,4.0,0.0,0.0,6.0,19.0,13.0
2020-08-31 17:00:00,2020.0,8.0,31.0,17.0,2020.0,7.0,13.0,28.666666666666668,0.0,30.0,71.66666666666667,2.433333333333333,93.33333333333331,4.0,0.0,0.0,6.0,19.0,13.0
2020-08-31 18:00:00,2020.0,8.0,31.0,18.0,2020.0,7.0,13.0,28.0,0.0,30.0,75.0,2.3,92.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-08-31 19:00:00,2020.0,8.0,31.0,19.0,2020.0,7.0,13.0,27.33333333333333,0.0,30.0,76.66666666666667,2.033333333333333,94.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-08-31 20:00:00,2020.0,8.0,31.0,20.0,2020.0,7.0,13.0,26.666666666666668,0.0,30.0,78.33333333333333,1.7666666666666666,96.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-08-31 21:00:00,2020.0,8.0,31.0,21.0,2020.0,7.0,13.0,26.0,0.0,30.0,80.0,1.5,98.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-08-31 22:00:00,2020.0,8.0,31.0,22.0,2020.0,7.0,13.0,25.666666666666668,0.0,30.0,80.0,1.4666666666666666,105.33333333333331,4.0,0.0,0.0,6.0,19.0,13.0
2020-08-31 23:00:00,2020.0,8.0,31.0,23.0,2020.0,7.0,13.0,25.33333333333333,0.0,30.0,80.0,1.4333333333333331,112.66666666666669,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 00:00:00,2020.0,9.0,1.0,0.0,2020.0,7.0,14.0,25.0,0.0,30.0,80.0,1.4,120.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 01:00:00,2020.0,9.0,1.0,1.0,2020.0,7.0,14.0,24.666666666666668,0.0,30.0,80.0,1.4333333333333331,124.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 02:00:00,2020.0,9.0,1.0,2.0,2020.0,7.0,14.0,24.33333333333333,0.0,30.0,80.0,1.4666666666666666,128.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 03:00:00,2020.0,9.0,1.0,3.0,2020.0,7.0,14.0,24.0,0.0,30.0,80.0,1.5,132.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 04:00:00,2020.0,9.0,1.0,4.0,2020.0,7.0,14.0,24.0,0.0,30.0,80.0,1.5333333333333334,133.66666666666666,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 05:00:00,2020.0,9.0,1.0,5.0,2020.0,7.0,14.0,24.0,0.0,30.0,80.0,1.5666666666666669,135.33333333333334,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 06:00:00,2020.0,9.0,1.0,6.0,2020.0,7.0,14.0,24.0,0.0,30.0,80.0,1.6,137.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 07:00:00,2020.0,9.0,1.0,7.0,2020.0,7.0,14.0,24.666666666666668,0.0,30.0,78.33333333333333,1.7,137.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 08:00:00,2020.0,9.0,1.0,8.0,2020.0,7.0,14.0,25.33333333333333,0.0,30.0,76.66666666666667,1.8,137.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 09:00:00,2020.0,9.0,1.0,9.0,2020.0,7.0,14.0,26.0,0.0,30.0,75.0,1.9,137.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 10:00:00,2020.0,9.0,1.0,10.0,2020.0,7.0,14.0,27.0,0.0,30.0,71.66666666666667,2.033333333333333,138.66666666666666,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 11:00:00,2020.0,9.0,1.0,11.0,2020.0,7.0,14.0,28.0,0.0,30.0,68.33333333333333,2.1666666666666665,140.33333333333334,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 12:00:00,2020.0,9.0,1.0,12.0,2020.0,7.0,14.0,29.0,0.0,30.0,65.0,2.3,142.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 13:00:00,2020.0,9.0,1.0,13.0,2020.0,7.0,14.0,29.33333333333333,0.0,30.0,63.333333333333336,2.3,147.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 14:00:00,2020.0,9.0,1.0,14.0,2020.0,7.0,14.0,29.666666666666668,0.0,30.0,61.66666666666666,2.3,152.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 15:00:00,2020.0,9.0,1.0,15.0,2020.0,7.0,14.0,30.0,0.0,30.0,60.0,2.3,157.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 16:00:00,2020.0,9.0,1.0,16.0,2020.0,7.0,14.0,29.33333333333333,0.0,26.666666666666668,61.66666666666666,2.1333333333333333,217.3333333333333,3.6666666666666665,0.0,0.0,6.0,19.0,13.0
2020-09-01 17:00:00,2020.0,9.0,1.0,17.0,2020.0,7.0,14.0,28.666666666666668,0.0,23.33333333333333,63.333333333333336,1.9666666666666663,277.6666666666667,3.333333333333333,0.0,0.0,6.0,19.0,13.0
2020-09-01 18:00:00,2020.0,9.0,1.0,18.0,2020.0,7.0,14.0,28.0,0.0,20.0,65.0,1.8,338.0,3.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 19:00:00,2020.0,9.0,1.0,19.0,2020.0,7.0,14.0,27.33333333333333,0.0,23.33333333333333,71.66666666666667,1.5666666666666669,342.0,3.333333333333333,0.0,0.0,6.0,19.0,13.0
2020-09-01 20:00:00,2020.0,9.0,1.0,20.0,2020.0,7.0,14.0,26.666666666666668,0.0,26.666666666666668,78.33333333333333,1.3333333333333337,346.0,3.6666666666666665,0.0,0.0,6.0,19.0,13.0
2020-09-01 21:00:00,2020.0,9.0,1.0,21.0,2020.0,7.0,14.0,26.0,0.0,30.0,85.0,1.1,350.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 22:00:00,2020.0,9.0,1.0,22.0,2020.0,7.0,14.0,25.666666666666668,0.0,30.0,86.66666666666667,1.1333333333333333,236.3333333333333,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-01 23:00:00,2020.0,9.0,1.0,23.0,2020.0,7.0,14.0,25.33333333333333,0.0,30.0,88.33333333333333,1.1666666666666667,122.66666666666666,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-02 00:00:00,2020.0,9.0,2.0,0.0,2020.0,7.0,15.0,25.0,0.0,30.0,90.0,1.2,9.0,4.0,0.0,0.0,6.0,19.0,13.0
2020-09-02 01:00:00,2020.0,9.0,2.0,1.0,2020.0,7.0,15.0,24.666666666666668,0.0,30.0,90.0,1.1333333333333333,20.0,4.0,0.8333333333333334,0.0,6.0,19.0,13.0
2020-09-02 02:00:00,2020.0,9.0,2.0,2.0,2020.0,7.0,15.0,24.33333333333333,0.0,30.0,90.0,1.0666666666666669,31.0,4.0,1.6666666666666667,0.0,6.0,19.0,13.0
2020-09-02 03:00:00,2020.0,9.0,2.0,3.0,2020.0,7.0,15.0,24.0,0.0,30.0,90.0,1.0,42.0,4.0,2.5,0.0,6.0,19.0,13.0
2020-09-02 04:00:00,2020.0,9.0,2.0,4.0,2020.0,7.0,15.0,24.0,0.3333333333333333,43.333333333333336,90.0,0.9666666666666668,54.66666666666666,4.0,3.333333333333333,0.0,6.0,19.0,13.0
2020-09-02 05:00:00,2020.0,9.0,2.0,5.0,2020.0,7.0,15.0,24.0,0.6666666666666666,56.66666666666667,90.0,0.9333333333333332,67.33333333333333,4.0,4.166666666666667,0.0,6.0,19.0,13.0
2020-09-02 06:00:00,2020.0,9.0,2.0,6.0,2020.0,7.0,15.0,24.0,1.0,70.0,90.0,0.9,80.0,4.0,5.0,0.0,6.0,19.0,13.0
2020-09-02 07:00:00,2020.0,9.0,2.0,7.0,2020.0,7.0,15.0,24.33333333333333,1.0,73.33333333333333,90.0,1.0333333333333334,69.33333333333333,4.0,5.833333333333333,0.0,6.0,19.0,13.0
2020-09-02 08:00:00,2020.0,9.0,2.0,8.0,2020.0,7.0,15.0,24.666666666666668,1.0,76.66666666666667,90.0,1.1666666666666667,58.66666666666667,4.0,6.666666666666667,0.0,6.0,19.0,13.0
2020-09-02 09:00:00,2020.0,9.0,2.0,9.0,2020.0,7.0,15.0,25.0,1.0,80.0,90.0,1.3,48.0,4.0,7.5,0.0,6.0,19.0,13.0
2020-09-02 10:00:00,2020.0,9.0,2.0,10.0,2020.0,7.0,15.0,25.666666666666668,1.0,80.0,90.0,1.5666666666666669,42.0,4.0,8.333333333333334,0.0,6.0,19.0,13.0
2020-09-02 11:00:00,2020.0,9.0,2.0,11.0,2020.0,7.0,15.0,26.33333333333333,1.0,80.0,90.0,1.8333333333333333,36.0,4.0,9.166666666666668,0.0,6.0,19.0,13.0
2020-09-02 12:00:00,2020.0,9.0,2.0,12.0,2020.0,7.0,15.0,27.0,1.0,80.0,90.0,2.1,30.0,4.0,10.0,0.0,6.0,19.0,13.0
2020-09-02 13:00:00,2020.0,9.0,2.0,13.0,2020.0,7.0,15.0,27.0,1.0,80.0,90.0,2.2666666666666666,26.33333333333333,4.0,10.0,0.0,6.0,19.0,13.0
2020-09-02 14:00:00,2020.0,9.0,2.0,14.0,2020.0,7.0,15.0,27.0,1.0,80.0,90.0,2.4333333333333336,22.666666666666668,4.0,10.0,0.0,6.0,19.0,13.0
2020-09-02 15:00:00,2020.0,9.0,2.0,15.0,2020.0,7.0,15.0,27.0,1.0,80.0,90.0,2.6,19.0,4.0,10.0,0.0,6.0,19.0,13.0
2020-09-02 16:00:00,2020.0,9.0,2.0,16.0,2020.0,7.0,15.0,26.666666666666668,1.0,80.0,90.0,2.9333333333333336,16.0,4.0,10.0,0.0,6.0,19.0,13.0
2020-09-02 17:00:00,2020.0,9.0,2.0,17.0,2020.0,7.0,15.0,26.33333333333333,1.0,80.0,90.0,3.2666666666666666,13.0,4.0,10.0,0.0,6.0,19.0,13.0
2020-09-02 18:00:00,2020.0,9.0,2.0,18.0,2020.0,7.0,15.0,26.0,1.0,80.0,90.0,3.6,10.0,4.0,10.0,0.0,6.0,19.0,13.0
2020-09-02 19:00:00,2020.0,9.0,2.0,19.0,2020.0,7.0,15.0,25.33333333333333,1.0,80.0,90.0,3.1666666666666665,9.333333333333334,4.0,11.666666666666666,0.0,6.0,19.0,13.0
2020-09-02 20:00:00,2020.0,9.0,2.0,20.0,2020.0,7.0,15.0,24.666666666666668,1.0,80.0,90.0,2.7333333333333334,8.666666666666666,4.0,13.333333333333334,0.0,6.0,19.0,13.0
2020-09-02 21:00:00,2020.0,9.0,2.0,21.0,2020.0,7.0,15.0,24.0,1.0,80.0,90.0,2.3,8.0,4.0,15.0,0.0,6.0,19.0,13.0
2020-09-02 22:00:00,2020.0,9.0,2.0,22.0,2020.0,7.0,15.0,23.666666666666668,1.0,83.33333333333333,88.33333333333333,4.800000000000001,9.0,4.0,16.666666666666668,0.0,6.0,19.0,13.0
2020-09-02 23:00:00,2020.0,9.0,2.0,23.0,2020.0,7.0,15.0,23.33333333333333,1.0,86.66666666666667,86.66666666666667,7.300000000000001,10.0,4.0,18.333333333333336,0.0,6.0,19.0,13.0
2020-09-03 00:00:00,2020.0,9.0,3.0,0.0,2020.0,7.0,16.0,23.0,1.0,90.0,85.0,9.8,11.0,4.0,20.0,0.0,6.0,18.0,12.0
2020-09-03 01:00:00,2020.0,9.0,3.0,1.0,2020.0,7.0,16.0,23.0,1.0,86.66666666666667,86.66666666666667,12.600000333333334,21.333333333333336,4.0,28.333333333333336,0.0,6.0,18.0,12.0
2020-09-03 02:00:00,2020.0,9.0,3.0,2.0,2020.0,7.0,16.0,23.0,1.0,83.33333333333333,88.33333333333333,15.400000666666667,31.666666666666668,4.0,36.66666666666667,0.0,6.0,18.0,12.0
2020-09-03 03:00:00,2020.0,9.0,3.0,3.0,2020.0,7.0,16.0,23.0,1.0,80.0,90.0,18.200001,42.0,4.0,45.0,0.0,6.0,18.0,12.0
2020-09-03 04:00:00,2020.0,9.0,3.0,4.0,2020.0,7.0,16.0,22.33333333333333,1.0,80.0,88.33333333333333,18.40000033333333,29.666666666666664,4.0,53.333333333333336,0.0,6.0,18.0,12.0
2020-09-03 05:00:00,2020.0,9.0,3.0,5.0,2020.0,7.0,16.0,21.666666666666668,1.0,80.0,86.66666666666667,18.599999666666665,17.333333333333332,4.0,61.66666666666667,0.0,6.0,18.0,12.0
2020-09-03 06:00:00,2020.0,9.0,3.0,6.0,2020.0,7.0,16.0,21.0,1.0,80.0,85.0,18.799999,5.0,4.0,70.0,0.0,6.0,18.0,12.0
2020-09-03 07:00:00,2020.0,9.0,3.0,7.0,2020.0,7.0,16.0,21.33333333333333,1.0,80.0,81.66666666666667,17.566665999999998,118.66666666666669,4.0,70.0,0.0,6.0,18.0,12.0
2020-09-03 08:00:00,2020.0,9.0,3.0,8.0,2020.0,7.0,16.0,21.666666666666668,1.0,80.0,78.33333333333333,16.333333,232.3333333333333,4.0,70.0,0.0,6.0,18.0,12.0
2020-09-03 09:00:00,2020.0,9.0,3.0,9.0,2020.0,7.0,16.0,22.0,1.0,80.0,75.0,15.1,346.0,4.0,70.0,0.0,6.0,18.0,12.0
2020-09-03 10:00:00,2020.0,9.0,3.0,10.0,2020.0,7.0,16.0,23.0,1.0,76.66666666666667,71.66666666666667,13.433333333333334,332.0,4.0,70.0,0.0,6.0,18.0,12.0
2020-09-03 11:00:00,2020.0,9.0,3.0,11.0,2020.0,7.0,16.0,24.0,1.0,73.33333333333333,68.33333333333333,11.766666666666666,318.0,4.0,70.0,0.0,6.0,18.0,12.0
2020-09-03 12:00:00,2020.0,9.0,3.0,12.0,2020.0,7.0,16.0,25.0,1.0,70.0,65.0,10.1,304.0,4.0,70.0,0.0,6.0,18.0,12.0
2020-09-03 13:00:00,2020.0,9.0,3.0,13.0,2020.0,7.0,16.0,25.0,1.0,70.0,63.333333333333336,9.933333333333334,285.0,4.0,65.0,0.0,6.0,18.0,12.0
2020-09-03 14:00:00,2020.0,9.0,3.0,14.0,2020.0,7.0,16.0,25.0,1.0,70.0,61.66666666666666,9.766666666666666,266.0,4.0,60.0,0.0,6.0,18.0,12.0
2020-09-03 15:00:00,2020.0,9.0,3.0,15.0,2020.0,7.0,16.0,25.0,1.0,70.0,60.0,9.6,247.0,4.0,55.0,0.0,6.0,18.0,12.0
2020-09-03 16:00:00,2020.0,9.0,3.0,16.0,2020.0,7.0,16.0,24.666666666666668,0.6666666666666667,53.33333333333333,61.66666666666666,8.6,244.3333333333333,3.6666666666666665,50.0,0.0,6.0,18.0,12.0
